,지역번호,지역,2008년01월_계,2008년02월_계,2008년03월_계,2008년04월_계,2008년05월_계,2008년06월_계,2008년07월_계,2008년08월_계,2008년09월_계,2008년10월_계,2008년11월_계,2008년12월_계
3449,4725056000,경상북도 상주시 동성동,3,2,5,4,3,4,0,3,2,1,5,4
3450,4725057000,경상북도 상주시 신흥동,7,12,12,9,8,3,9,8,7,10,5,6
3451,4728000000,경상북도 문경시 ,48,37,44,32,42,38,45,28,45,38,36,43
3452,4728025000,경상북도 문경시 문경읍,4,5,1,4,1,1,2,3,1,1,3,1
3453,4728025100,경상북도 문경시 문경읍갈평출장소,1,1,1,1,1,0,1,0,0,0,1,0
3454,4728025300,경상북도 문경시 가은읍,0,0,2,0,1,1,2,1,1,1,1,2
3455,4728025400,경상북도 문경시 가은읍북부출장소,0,0,1,0,0,0,0,0,0,0,1,0
3456,4728031000,경상북도 문경시 영순면,5,0,1,0,2,1,2,0,0,2,1,1
3457,4728032000,경상북도 문경시 산양면,0,2,3,1,1,3,1,1,4,3,0,0
3458,4728033000,경상북도 문경시 호계면,1,0,0,1,1,1,0,1,1,0,0,1
3459,4728034000,경상북도 문경시 산북면,1,1,0,1,0,0,1,0,2,0,1,0
3460,4728035000,경상북도 문경시 동로면,0,0,1,0,0,1,2,0,1,0,1,0
3461,4728036000,경상북도 문경시 마성면,1,1,1,0,4,2,2,1,1,1,2,2
3462,4728037000,경상북도 문경시 농암면,4,0,2,1,0,0,0,0,3,1,0,3
3463,4728057000,경상북도 문경시 점촌1동,4,2,2,4,3,1,4,5,4,1,2,5
3464,4728058000,경상북도 문경시 점촌2동,5,2,7,9,0,3,4,4,5,6,2,3
3465,4728059000,경상북도 문경시 점촌3동,5,12,10,1,6,5,6,3,8,7,7,10
3466,4728060000,경상북도 문경시 점촌4동,3,2,0,1,7,5,2,2,2,2,1,1
3467,4728061000,경상북도 문경시 점촌5동,14,9,12,8,15,14,16,7,12,13,13,14
3468,4729000000,경상북도 경산시 ,220,227,184,228,182,210,200,193,207,222,231,255
3469,4729025000,경상북도 경산시 하양읍,23,17,18,18,19,18,17,21,12,16,19,17
3470,4729025300,경상북도 경산시 진량읍,44,37,44,59,30,54,41,31,39,39,57,47
3471,4729031000,경상북도 경산시 와촌면,1,1,0,1,3,3,1,2,5,4,1,2
3472,4729033000,경상북도 경산시 자인면,1,4,0,2,4,3,1,5,5,2,5,2
3473,4729034000,경상북도 경산시 용성면,2,1,0,2,1,0,2,2,1,1,1,4
3474,4729035000,경상북도 경산시 남산면,2,2,2,1,2,4,2,1,0,1,1,3
3475,4729036000,경상북도 경산시 압량면,7,8,6,10,8,11,4,6,8,10,7,19
3476,4729037000,경상북도 경산시 남천면,0,3,1,4,1,1,1,3,3,1,1,0
3477,4729051000,경상북도 경산시 중방동,5,3,3,0,2,1,3,1,5,3,1,4
3478,4729052000,경상북도 경산시 중앙동,4,3,1,2,5,4,5,8,12,2,4,2
3479,4729053000,경상북도 경산시 남부동,25,18,25,23,19,15,19,21,21,21,22,30
3480,4729054100,경상북도 경산시 서부1동,40,54,29,44,38,33,43,42,35,58,39,50
3481,4729054200,경상북도 경산시 서부2동,24,25,24,29,29,26,20,24,19,25,29,20
3482,4729055000,경상북도 경산시 북부동,15,19,8,9,6,11,11,6,12,23,15,23
3483,4729056000,경상북도 경산시 동부동,27,32,23,24,15,26,30,20,30,16,29,32
3484,4772000000,경상북도 군위군 ,21,19,17,16,9,7,15,12,19,16,12,15
3485,4772025000,경상북도 군위군 군위읍,9,6,4,9,4,1,5,3,8,13,2,6
3486,4772031000,경상북도 군위군 소보면,1,2,5,2,0,0,0,1,2,0,1,3
3487,4772032000,경상북도 군위군 효령면,6,3,5,2,1,0,6,2,2,2,5,1
3488,4772033000,경상북도 군위군 부계면,0,2,0,0,0,0,1,2,3,0,1,1
3489,4772034000,경상북도 군위군 우보면,0,1,0,1,2,0,1,0,2,0,1,3
3490,4772035000,경상북도 군위군 의흥면,2,3,1,2,2,4,0,3,2,0,1,1
3491,4772036000,경상북도 군위군 산성면,0,1,0,0,0,2,1,1,0,0,1,0
3492,4772037000,경상북도 군위군 고로면,3,1,2,0,0,0,1,0,0,1,0,0
3493,4773000000,경상북도 의성군 ,31,26,39,25,33,23,18,20,33,42,28,23
3494,4773025000,경상북도 의성군 의성읍,14,4,11,6,7,6,4,8,18,17,7,10
3495,4773031000,경상북도 의성군 단촌면,1,1,3,5,2,0,1,0,1,0,2,0
3496,4773032000,경상북도 의성군 점곡면,0,1,3,0,1,0,0,1,1,1,1,2
3497,4773033000,경상북도 의성군 옥산면,2,2,0,1,0,0,0,3,1,1,1,0
3498,4773034000,경상북도 의성군 사곡면,1,0,3,0,2,0,0,0,0,1,2,2
3499,4773035000,경상북도 의성군 춘산면,0,2,2,0,1,2,0,0,2,0,0,0
3500,4773036000,경상북도 의성군 가음면,0,0,0,1,0,0,0,0,0,1,0,0
3501,4773037000,경상북도 의성군 금성면,3,4,2,1,3,3,1,1,1,3,3,1
3502,4773038000,경상북도 의성군 봉양면,2,4,1,4,1,2,0,2,2,4,2,1
3503,4773039000,경상북도 의성군 비안면,1,1,0,0,0,0,0,2,0,1,0,3
3504,4773040000,경상북도 의성군 구천면,1,1,0,0,1,1,1,0,0,1,1,0
3505,4773041000,경상북도 의성군 단밀면,1,0,3,0,2,1,2,1,0,1,0,0
3506,4773042000,경상북도 의성군 단북면,2,2,3,1,1,1,1,0,1,1,1,0
3507,4773043000,경상북도 의성군 안계면,1,2,4,3,5,2,5,0,2,6,3,1
3508,4773044000,경상북도 의성군 다인면,1,2,1,2,1,3,2,1,3,3,3,2
3509,4773045000,경상북도 의성군 신평면,0,0,2,0,0,0,0,0,0,1,1,0
3510,4773046000,경상북도 의성군 안평면,1,0,1,1,5,1,1,1,1,0,1,1
3511,4773047000,경상북도 의성군 안사면,0,0,0,0,1,1,0,0,0,0,0,0
3512,4775000000,경상북도 청송군 ,12,16,10,22,15,11,8,11,10,19,18,14
3513,4775025000,경상북도 청송군 청송읍,3,0,2,6,9,3,3,3,2,3,3,4
3514,4775031000,경상북도 청송군 부동면,0,3,1,1,0,0,1,0,2,0,0,1
3515,4775032000,경상북도 청송군 부남면,0,0,0,0,0,0,0,1,0,2,1,0
3516,4775033000,경상북도 청송군 현동면,1,2,0,4,0,1,0,0,1,2,0,3
3517,4775034000,경상북도 청송군 현서면,1,2,1,4,3,0,1,2,2,3,2,1
3518,4775035000,경상북도 청송군 안덕면,1,1,1,1,1,1,1,0,0,3,1,1
3519,4775036000,경상북도 청송군 파천면,0,1,1,2,0,1,0,0,0,0,2,1
3520,4775037000,경상북도 청송군 진보면,6,7,4,4,2,5,2,5,3,6,9,3
3521,4776000000,경상북도 영양군 ,9,7,14,13,8,8,3,7,8,14,9,9
3522,4776025000,경상북도 영양군 영양읍,5,3,6,5,4,7,2,3,5,10,5,7
3523,4776031000,경상북도 영양군 입암면,0,0,2,1,0,0,1,2,1,2,1,1
3524,4776032000,경상북도 영양군 청기면,1,1,1,2,1,0,0,2,1,1,3,0
3525,4776033000,경상북도 영양군 일월면,1,1,3,1,1,0,0,0,1,1,0,1
3526,4776034000,경상북도 영양군 수비면,2,2,1,2,2,1,0,0,0,0,0,0
3527,4776035000,경상북도 영양군 석보면,0,0,1,2,0,0,0,0,0,0,0,0
3528,4777000000,경상북도 영덕군 ,22,18,26,16,16,15,26,12,18,24,20,16
3529,4777025000,경상북도 영덕군 영덕읍,5,4,16,4,5,1,8,3,8,4,2,3
3530,4777031000,경상북도 영덕군 강구면,6,3,2,4,4,5,8,0,4,3,7,5
3531,4777032000,경상북도 영덕군 남정면,1,0,3,0,0,0,2,0,1,1,2,1
3532,4777033000,경상북도 영덕군 달산면,1,3,0,0,0,0,1,0,0,2,0,2
3533,4777034000,경상북도 영덕군 지품면,0,1,0,0,1,0,2,1,0,0,1,1
3534,4777034500,경상북도 영덕군 지품면원전출장소,0,1,0,1,1,0,0,0,0,0,0,0
3535,4777035000,경상북도 영덕군 축산면,1,0,0,1,0,2,0,0,0,2,0,0
3536,4777035500,경상북도 영덕군 축산면축산출장소,1,1,1,0,0,0,0,2,1,1,2,0
3537,4777036000,경상북도 영덕군 영해면,4,3,2,5,2,5,4,3,2,6,3,2
3538,4777037000,경상북도 영덕군 병곡면,2,2,2,0,1,2,1,1,1,3,2,2
3539,4777038000,경상북도 영덕군 창수면,1,0,0,1,2,0,0,2,1,2,1,0
3540,4782000000,경상북도 청도군 ,28,8,9,20,15,12,15,15,16,25,20,15
3541,4782025000,경상북도 청도군 화양읍,5,0,1,3,2,2,1,2,2,4,1,2
3542,4782025100,경상북도 청도군 화양읍남성현출장,0,0,0,1,0,0,0,0,0,0,0,1
3543,4782025300,경상북도 청도군 청도읍,9,5,5,8,6,4,4,4,6,6,12,4
3544,4782025400,경상북도 청도군 청도읍유호출장소,0,0,1,0,0,2,0,1,0,4,0,1
3545,4782031000,경상북도 청도군 각남면,4,0,0,0,0,0,3,2,0,1,1,0
3546,4782032000,경상북도 청도군 풍각면,4,1,1,2,3,2,1,1,2,3,1,0
3547,4782033000,경상북도 청도군 각북면,0,0,1,1,1,0,1,0,1,0,1,1
3548,4782034000,경상북도 청도군 이서면,4,0,0,1,1,2,1,3,1,3,2,2
3549,4782035000,경상북도 청도군 운문면,1,0,0,0,1,0,0,1,0,0,0,0
3550,4782036000,경상북도 청도군 금천면,0,1,0,3,1,0,2,1,2,3,0,1
3551,4782037000,경상북도 청도군 매전면,1,1,0,1,0,0,2,0,2,1,2,3
3552,4783000000,경상북도 고령군 ,15,28,27,16,28,16,28,25,21,16,15,24
3553,4783025000,경상북도 고령군 고령읍,5,13,8,6,9,6,4,6,5,3,5,5
3554,4783031000,경상북도 고령군 덕곡면,0,0,2,2,1,0,2,1,1,0,0,0
3555,4783032000,경상북도 고령군 운수면,0,2,2,0,1,3,3,1,0,1,1,0
3556,4783033000,경상북도 고령군 성산면,1,0,1,0,2,1,2,0,1,0,1,1
3557,4783034000,경상북도 고령군 다산면,7,10,8,6,8,4,11,14,11,9,6,14
3558,4783035000,경상북도 고령군 개진면,0,2,2,0,1,0,4,0,0,1,1,3
3559,4783036000,경상북도 고령군 우곡면,1,1,3,1,3,1,1,1,2,0,1,0
3560,4783037000,경상북도 고령군 쌍림면,1,0,1,1,3,1,1,2,1,2,0,1
3561,4784000000,경상북도 성주군 ,24,39,20,21,13,22,32,12,26,20,25,26
3562,4784025000,경상북도 성주군 성주읍,10,21,7,9,6,9,13,6,15,7,11,8
3563,4784031000,경상북도 성주군 선남면,4,6,3,2,3,5,5,1,4,6,4,4
3564,4784032000,경상북도 성주군 용암면,2,1,1,0,2,1,6,0,0,1,2,4
3565,4784033000,경상북도 성주군 수륜면,2,0,0,1,0,1,5,0,2,0,0,0
3566,4784034000,경상북도 성주군 가천면,0,1,0,0,0,0,0,0,0,1,0,0
3567,4784035000,경상북도 성주군 금수면,2,1,1,2,0,0,0,1,1,0,1,1
3568,4784036000,경상북도 성주군 대가면,1,0,2,0,0,2,2,2,1,2,0,1
3569,4784037000,경상북도 성주군 벽진면,0,3,0,0,0,2,1,0,1,1,3,2
3570,4784038000,경상북도 성주군 초전면,1,4,5,4,2,1,0,0,2,0,1,3
3571,4784039000,경상북도 성주군 월항면,2,2,1,3,0,1,0,2,0,2,3,3
3572,4785000000,경상북도 칠곡군 ,134,139,156,126,144,124,135,140,134,125,121,126
3573,4785025000,경상북도 칠곡군 왜관읍,22,26,23,20,24,23,17,29,38,28,17,26
3574,4785025300,경상북도 칠곡군 북삼읍,37,31,44,30,45,32,41,35,23,32,31,32
3575,4785025600,경상북도 칠곡군 석적읍,48,59,65,69,57,50,60,55,57,50,57,55
3576,4785031000,경상북도 칠곡군 지천면,7,0,3,0,1,3,3,5,3,1,1,0
3577,4785032000,경상북도 칠곡군 동명면,7,6,4,1,1,1,2,3,3,3,4,2
3578,4785033000,경상북도 칠곡군 가산면,1,0,2,1,1,1,1,2,0,1,0,3
3579,4785036000,경상북도 칠곡군 약목면,10,17,13,4,15,13,10,8,10,9,10,8
3580,4785037000,경상북도 칠곡군 기산면,2,0,2,1,0,1,1,3,0,1,1,0
3581,4790000000,경상북도 예천군 ,28,20,19,20,14,25,16,19,26,31,10,25
3582,4790025000,경상북도 예천군 예천읍,14,9,6,10,5,9,7,8,7,13,6,10
3583,4790031000,경상북도 예천군 용문면,1,1,0,1,1,0,1,1,1,3,1,1
3584,4790032000,경상북도 예천군 상리면,1,1,0,0,0,1,1,1,0,0,0,1
3585,4790033000,경상북도 예천군 하리면,0,0,3,1,0,0,0,0,1,0,1,5
3586,4790034000,경상북도 예천군 감천면,3,3,2,0,1,0,0,0,2,0,0,1
3587,4790035000,경상북도 예천군 보문면,0,0,2,0,0,1,1,0,1,2,0,0
3588,4790036000,경상북도 예천군 호명면,0,2,1,2,2,2,1,2,2,2,1,1
3589,4790037000,경상북도 예천군 유천면,2,2,4,3,1,9,0,3,4,4,0,2
3590,4790038000,경상북도 예천군 용궁면,1,0,1,1,1,0,1,0,2,3,0,1
3591,4790039000,경상북도 예천군 개포면,2,0,0,1,0,0,0,2,2,0,0,1
3592,4790040000,경상북도 예천군 지보면,1,0,0,1,1,1,1,0,2,3,0,0
3593,4790041000,경상북도 예천군 풍양면,3,2,0,0,2,2,3,2,2,1,1,2
3594,4792000000,경상북도 봉화군 ,25,14,16,18,19,18,19,28,26,15,12,28
3595,4792025000,경상북도 봉화군 봉화읍,11,7,9,7,6,8,9,9,9,5,4,8
3596,4792031000,경상북도 봉화군 물야면,3,0,2,1,1,2,0,3,3,0,1,5
3597,4792032000,경상북도 봉화군 봉성면,2,1,0,0,2,2,1,3,1,1,1,4
3598,4792033000,경상북도 봉화군 법전면,2,0,0,2,1,0,1,1,3,1,1,0
3599,4792034000,경상북도 봉화군 춘양면,3,2,1,3,1,3,3,4,4,6,3,3
3600,4792035000,경상북도 봉화군 소천면,2,3,2,1,1,1,1,1,0,0,0,2
3601,4792036000,경상북도 봉화군 재산면,1,0,0,2,0,0,2,2,1,0,0,0
3602,4792037000,경상북도 봉화군 명호면,0,0,2,2,4,0,1,4,1,0,2,3
3603,4792038000,경상북도 봉화군 상운면,1,0,0,0,0,1,0,1,2,0,0,1
3604,4792039000,경상북도 봉화군 석포면,0,1,0,0,3,1,1,0,2,2,0,2
3605,4793000000,경상북도 울진군 ,38,33,27,22,29,35,41,27,36,28,32,25
3606,4793025000,경상북도 울진군 울진읍,12,10,11,5,13,8,11,5,7,11,10,7
3607,4793025300,경상북도 울진군 평해읍,0,3,0,3,0,2,2,1,4,1,1,2
3608,4793031000,경상북도 울진군 북면,3,4,7,7,4,11,8,10,10,6,10,4
3609,4793031500,경상북도 울진군 북면하당출장소,0,0,0,0,0,0,0,0,0,0,0,0
3610,4793032000,경상북도 울진군 서면,0,1,0,0,1,0,0,1,0,0,0,1
3611,4793033000,경상북도 울진군 근남면,2,3,2,0,3,2,1,1,1,3,0,0
3612,4793034000,경상북도 울진군 원남면,1,1,0,1,2,2,1,1,1,0,0,0
3613,4793035000,경상북도 울진군 기성면,5,0,3,1,2,1,5,2,0,0,0,2
3614,4793036000,경상북도 울진군 온정면,0,1,0,0,0,0,2,1,0,0,2,1
3615,4793037000,경상북도 울진군 죽변면,5,6,1,3,3,9,5,3,9,5,4,6
3616,4793038000,경상북도 울진군 후포면,10,4,3,2,1,0,6,2,4,2,5,2
3617,4794000000,경상북도 울릉군 ,2,6,6,7,5,8,3,3,7,7,13,6
3618,4794025000,경상북도 울릉군 울릉읍,2,5,6,4,5,3,2,2,6,5,7,3
3619,4794031000,경상북도 울릉군 서면,0,1,0,0,0,2,1,1,0,0,3,0
3620,4794031500,경상북도 울릉군 서면태하출장소,0,0,0,1,0,1,0,0,0,1,1,0
3621,4794032000,경상북도 울릉군 북면,0,0,0,2,0,2,0,0,1,1,2,3
3622,4800000000,경상남도  ,2773,2674,2709,2690,2639,2392,2462,2427,2743,2897,2514,2797
3623,4811000000,경상남도 창원시 ,429,423,429,424,446,387,419,393,452,522,399,453
3624,4811025000,경상남도 창원시 동읍,21,36,20,25,17,23,18,24,25,29,16,19
3625,4811032000,경상남도 창원시 북면,11,6,7,4,6,4,12,4,7,12,7,11
3626,4811033000,경상남도 창원시 대산면,5,3,3,4,6,5,9,5,4,3,0,6
3627,4811052500,경상남도 창원시 의창동,19,28,28,19,23,28,22,27,30,32,25,20
3628,4811054000,경상남도 창원시 팔룡동,47,37,50,48,42,46,40,38,40,53,43,42
3629,4811054500,경상남도 창원시 명곡동,32,33,41,42,28,33,42,31,37,54,27,33
3630,4811055700,경상남도 창원시 봉림동,28,29,30,31,27,24,24,17,21,40,20,24
3631,4811057500,경상남도 창원시 반송동,38,22,43,39,45,39,42,34,42,39,56,51
3632,4811060500,경상남도 창원시 용지동,30,41,26,31,43,38,34,27,30,33,31,32
3633,4811061600,경상남도 창원시 사파동,61,54,60,53,66,38,52,65,81,82,60,82
3634,4811061800,경상남도 창원시 상남동,32,31,15,25,28,14,22,30,25,26,27,27
3635,4811062000,경상남도 창원시 중앙동,15,18,19,16,15,15,15,18,18,31,17,23
3636,4811063000,경상남도 창원시 가음정동,51,49,46,52,58,42,50,46,50,55,37,44
3637,4811065000,경상남도 창원시 성주동,29,28,31,28,30,28,27,15,31,25,22,32
3638,4811067500,경상남도 창원시 웅남동,10,8,10,7,12,10,10,12,11,8,11,7
3639,4816000000,경상남도 마산시 ,293,268,290,301,261,259,230,270,269,316,254,296
3640,4816025000,경상남도 마산시 내서읍,65,75,90,89,73,78,63,61,56,70,64,62
3641,4816031000,경상남도 마산시 구산면,3,0,3,4,1,1,2,3,8,3,1,3
3642,4816032000,경상남도 마산시 진동면,2,4,2,6,4,2,4,5,6,3,7,2
3643,4816033000,경상남도 마산시 진북면,2,3,2,0,1,1,1,0,1,7,3,3
3644,4816034000,경상남도 마산시 진전면,3,1,3,0,2,1,2,1,1,1,3,0
3645,4816051000,경상남도 마산시 현동,0,1,1,0,0,1,0,3,1,0,1,1
3646,4816052000,경상남도 마산시 가포동,1,1,2,1,2,0,1,0,1,0,1,4
3647,4816053000,경상남도 마산시 월영동,35,19,29,34,36,27,25,34,32,26,28,32
3648,4816054000,경상남도 마산시 문화동,7,4,10,7,6,6,4,5,6,8,4,6
3649,4816055000,경상남도 마산시 반월동,9,6,6,6,6,10,10,10,9,10,6,7
3650,4816056000,경상남도 마산시 중앙동,5,6,6,9,5,7,11,7,7,8,6,11
3651,4816057000,경상남도 마산시 완월동,3,6,1,2,3,6,4,5,5,9,4,10
3652,4816058000,경상남도 마산시 자산동,12,7,9,13,8,6,2,10,13,8,6,7
3653,4816059000,경상남도 마산시 동서동,5,4,8,7,2,6,2,4,6,11,6,9
3654,4816060000,경상남도 마산시 성호동,7,3,3,2,2,2,2,1,3,3,3,1
3655,4816061000,경상남도 마산시 교방동,2,5,4,4,2,1,6,2,5,11,5,9
3656,4816062000,경상남도 마산시 노산동,1,2,2,4,1,2,1,6,4,3,3,1
3657,4816063000,경상남도 마산시 오동동,3,2,2,0,3,4,4,1,2,2,3,3
3658,4816064000,경상남도 마산시 합포동,6,3,2,5,8,4,2,8,4,8,5,4
3659,4816065000,경상남도 마산시 산호동,7,7,9,7,11,4,9,13,7,11,5,9
3660,4816066000,경상남도 마산시 회원1동,7,7,5,5,9,6,3,8,8,7,5,7
3661,4816067000,경상남도 마산시 회원2동,14,8,10,16,6,4,7,6,10,8,6,11
3662,4816068000,경상남도 마산시 석전1동,4,5,7,4,6,5,4,3,8,10,5,8
3663,4816069000,경상남도 마산시 석전2동,5,7,9,8,4,8,3,4,7,4,8,5
3664,4816070000,경상남도 마산시 회성동,6,5,5,6,1,3,2,6,3,7,6,3
3665,4816071000,경상남도 마산시 양덕1동,8,14,5,7,11,3,10,10,5,11,6,13
3666,4816072000,경상남도 마산시 양덕2동,24,18,20,17,12,22,19,19,23,24,23,23
3667,4816073000,경상남도 마산시 합성1동,10,8,7,5,3,7,7,3,4,7,1,8
3668,4816074000,경상남도 마산시 합성2동,10,7,3,3,5,7,4,6,3,6,9,8
3669,4816075000,경상남도 마산시 구암1동,11,9,10,7,13,11,6,6,7,15,6,11
3670,4816076000,경상남도 마산시 구암2동,10,14,9,16,10,6,5,16,9,10,9,9
3671,4816077000,경상남도 마산시 봉암동,6,7,6,7,5,8,5,4,5,5,6,6
3672,4817000000,경상남도 진주시 ,277,256,272,243,227,201,215,214,259,273,240,232
3673,4817025000,경상남도 진주시 문산읍,5,7,1,9,3,2,6,7,3,3,4,8
3674,4817031000,경상남도 진주시 내동면,1,0,1,0,0,0,1,1,2,1,0,0
3675,4817032000,경상남도 진주시 정촌면,3,2,2,1,2,2,1,0,5,2,2,3
3676,4817033000,경상남도 진주시 금곡면,0,0,2,1,0,6,2,1,1,1,1,1
3677,4817035000,경상남도 진주시 진성면,0,0,3,2,0,0,3,0,1,1,1,1
3678,4817036000,경상남도 진주시 일반성면,0,4,2,2,3,2,1,3,1,4,2,2
3679,4817037000,경상남도 진주시 이반성면,1,1,1,0,1,0,1,0,0,1,0,1
3680,4817038000,경상남도 진주시 사봉면,0,2,3,1,0,1,0,0,1,1,1,1
3681,4817039000,경상남도 진주시 지수면,2,1,0,0,1,1,1,0,2,0,1,2
3682,4817040000,경상남도 진주시 대곡면,2,2,3,0,2,2,3,1,0,0,2,2
3683,4817041000,경상남도 진주시 금산면,22,23,26,29,22,13,19,25,25,34,26,26
3684,4817042000,경상남도 진주시 집현면,9,4,9,4,8,3,8,3,12,7,1,6
3685,4817043000,경상남도 진주시 미천면,1,1,0,1,1,1,1,0,1,2,1,1
3686,4817044000,경상남도 진주시 명석면,3,3,1,2,4,6,1,5,4,0,3,1
3687,4817045000,경상남도 진주시 대평면,2,1,2,0,0,2,1,2,1,2,1,0
3688,4817046000,경상남도 진주시 수곡면,1,0,1,0,1,1,0,0,2,4,0,1
3689,4817051000,경상남도 진주시 망경동,9,10,9,8,8,13,5,13,10,8,11,11
3690,4817052000,경상남도 진주시 강남동,10,6,10,11,6,5,6,1,6,7,5,2
3691,4817053000,경상남도 진주시 칠암동,9,10,11,11,6,9,7,6,12,3,10,11
3692,4817054500,경상남도 진주시 성지동,5,14,3,7,2,6,5,4,8,6,4,4
3693,4817056500,경상남도 진주시 중앙동,1,4,4,2,1,2,1,3,1,1,5,1
3694,4817057500,경상남도 진주시 봉안동,7,5,7,3,8,5,5,4,4,8,3,2
3695,4817059000,경상남도 진주시 상봉동동,6,9,2,5,0,3,2,4,3,1,6,5
3696,4817060000,경상남도 진주시 상봉서동,11,6,7,4,6,4,12,3,11,13,2,9
3697,4817061500,경상남도 진주시 봉수동,4,2,3,4,2,2,4,5,4,5,2,1
3698,4817064500,경상남도 진주시 옥봉동,5,4,7,0,7,4,5,7,0,7,1,4
3699,4817066000,경상남도 진주시 상대1동,14,7,15,19,12,10,10,8,11,12,14,12
3700,4817067000,경상남도 진주시 상대2동,15,14,13,6,14,12,6,11,10,12,7,8
3701,4817067600,경상남도 진주시 하대1동,16,11,15,11,10,11,12,11,19,14,8,12
3702,4817067700,경상남도 진주시 하대2동,10,8,7,6,6,9,5,5,12,12,16,15
3703,4817068000,경상남도 진주시 상평동,14,13,17,12,6,10,7,8,14,15,8,10
3704,4817069500,경상남도 진주시 초장동,8,2,6,4,5,1,6,3,3,6,8,1
3705,4817071000,경상남도 진주시 평거동,35,30,26,22,22,18,17,25,11,20,24,20
3706,4817071500,경상남도 진주시 신안동,6,8,5,15,12,6,14,6,9,17,12,7
3707,4817072000,경상남도 진주시 이현동,7,14,11,13,15,6,11,7,7,19,14,12
3708,4817073000,경상남도 진주시 판문동,8,7,8,6,13,3,8,7,10,3,8,3
3709,4817074000,경상남도 진주시 가호동,25,21,29,22,18,20,18,25,33,21,26,26
3710,4819000000,경상남도 진해시 ,212,209,204,200,202,180,178,181,189,239,198,195
3711,4819051500,경상남도 진해시 중앙동,9,4,10,10,7,7,8,3,4,4,6,10
3712,4819052500,경상남도 진해시 태평동,9,13,13,11,6,7,11,5,5,6,7,5
3713,4819055500,경상남도 진해시 충무동,7,5,6,13,5,4,6,3,6,6,4,6
3714,4819057500,경상남도 진해시 여좌동,13,13,16,14,10,14,12,8,7,15,15,13
3715,4819060000,경상남도 진해시 태백동,4,6,2,4,5,3,4,6,4,7,3,3
3716,4819061500,경상남도 진해시 경화동,20,12,21,17,20,13,12,16,11,12,15,17
3717,4819063500,경상남도 진해시 병암동,10,6,5,4,6,11,5,4,7,7,13,12
3718,4819064000,경상남도 진해시 석동,16,16,17,15,19,15,15,17,23,24,16,14
3719,4819065000,경상남도 진해시 이동,16,13,10,9,14,8,9,5,11,10,10,6
3720,4819066000,경상남도 진해시 자은동,16,23,8,14,10,8,7,12,18,15,16,16
3721,4819067000,경상남도 진해시 덕산동,10,10,20,5,8,18,10,14,14,19,11,12
3722,4819068000,경상남도 진해시 풍호동,10,15,18,18,22,13,21,29,16,31,24,18
3723,4819071500,경상남도 진해시 웅천동,5,3,4,5,3,6,2,2,4,3,4,3
3724,4819073000,경상남도 진해시 웅동1동,10,10,6,4,7,5,6,8,9,11,6,11
3725,4819074000,경상남도 진해시 웅동2동,57,60,48,57,60,48,50,49,50,69,48,49
3726,4822000000,경상남도 통영시 ,135,119,116,112,113,113,99,120,127,135,123,147
3727,4822025000,경상남도 통영시 산양읍,1,1,5,3,3,4,2,1,2,4,4,2
3728,4822031000,경상남도 통영시 용남면,12,6,13,12,11,8,10,10,12,13,7,10
3729,4822033000,경상남도 통영시 도산면,5,0,4,0,0,4,1,2,0,2,3,1
3730,4822034000,경상남도 통영시 광도면,32,27,27,17,24,29,23,20,31,29,34,49
3731,4822035000,경상남도 통영시 욕지면,2,0,1,1,2,0,2,0,1,1,1,3
3732,4822036000,경상남도 통영시 한산면,1,2,0,1,0,2,1,2,3,3,0,1
3733,4822037000,경상남도 통영시 사량면,0,1,0,0,0,1,0,0,1,2,1,0
